Date,County,O3_Mean,CO_Mean,SO2_Mean,NO2_Mean
2008-01-01,Contra Costa,0.010412,0.4,1.318182,15.826087
2008-01-01,Fresno,0.010235,0.766667,0.608696,20.565217
2008-01-01,Humboldt,0.009412,1.033333,1.0,12.142857
2008-01-01,Imperial,0.026176,0.5222220000000001,0.0,8.565217
2008-01-01,Los Angeles,0.010765,0.6888890000000001,1.391304,28.69565200000001
2008-01-01,Los Angeles,0.019176,0.483333,1.217391,18.772727
2008-01-01,Los Angeles,0.027235,0.283333,3.26087,15.913043
2008-01-01,Orange,0.010353,0.805556,1.608696,30.26087
2008-01-01,Riverside,0.033588,0.455556,0.0,4.565217
2008-01-01,Sacramento,0.023059,0.5444439999999999,0.5217390000000001,29.434783000000003
2008-01-01,Sacramento,0.008118,0.638889,0.391304,12.826087
2008-01-01,San Bernardino,0.017765,0.189474,0.478261,11.695652
2008-01-01,San Diego,0.041118,0.5388890000000001,3.043478,12.608696
2008-01-01,San Diego,0.009647,1.277778,2.0,32.652174
2008-01-01,San Diego,0.042529,0.433333,1.0,4.826087
2008-01-01,San Francisco,0.007647,0.505556,1.545455,21.913043
2008-01-01,Santa Barbara,0.044,0.0,1.478261,2.0
2008-01-01,Santa Barbara,0.013824,0.255556,1.0,13.0
2008-01-01,Santa Barbara,0.013412,0.283333,0.0,11.478261
2008-01-01,Santa Barbara,0.038176,0.0,0.26087,1.391304
2008-01-01,Santa Cruz,0.030353,0.263158,1.0,2.5
2008-01-01,Solano,0.020059,0.3,0.727273,9.478261
2008-01-01,Solano,0.021353,0.227778,0.434783,7.521739
2008-01-01,Adams,0.015941,0.478947,0.304348,23.130435
2008-01-01,Denver,0.009294,0.426316,2.695652,20.782609
2008-01-01,District of Columbia,0.009941,0.984211,2.541667,14.791667000000002
2008-01-01,Hillsborough,0.038353,0.236842,2.0,4.916667
2008-01-01,Orange,0.036824,0.557895,0.0,6.5833330000000005
2008-01-01,Cook,0.015471,0.2,0.583333,7.25
2008-01-01,Saint Clair,0.019,0.3,0.583333,6.625
2008-01-01,Wyandotte,0.016647,0.626316,4.3333330000000005,4.291667
2008-01-01,East Baton Rouge,0.012529,0.1,4.908696,14.333332999999998
2008-01-01,Aroostook,0.024412,0.261111,1.7625,7.495833
2008-01-01,Baltimore,0.025706,0.173684,3.0,6.5833330000000005
2008-01-01,Suffolk,0.009294,0.331579,4.3333330000000005,25.458333
2008-01-01,Camden,0.020588,0.336842,2.375,13.083333
2008-01-01,Bronx,0.011353,0.642105,12.904167,27.166667
2008-01-01,Queens,0.017824,0.510526,6.541667,21.291667
2008-01-01,Queens,0.017824,0.510526,6.929167,21.291667
2008-01-01,Suffolk,0.025353,0.210526,11.916667,14.166667000000002
2008-01-01,Mecklenburg,0.032647,0.389474,1.0875,9.166667
2008-01-01,Mecklenburg,0.032647,0.263158,1.0875,9.166667
2008-01-01,Cass,0.018059,0.136842,0.233333,2.458333
2008-01-01,Tulsa,0.034294,0.2,0.179167,3.75
2008-01-01,Multnomah,0.023941,0.126316,1.125,3.541667
2008-01-01,Philadelphia,0.020059,0.138889,4.541667,22.958333
2008-01-01,Charleston,0.032706,0.105263,7.0,4.625
2008-01-01,Bexar,0.021235,0.215789,0.0,10.666667
2008-01-01,Bexar,0.030471,0.178947,0.0,3.916667
2008-01-01,Dallas,0.020353,0.463158,0.0,12.125
2008-01-01,El Paso,0.030294,0.157895,0.0,6.0
2008-01-01,El Paso,0.033,0.105263,0.0,3.5
2008-01-01,Harris,0.028941,0.147368,0.208333,9.083333
2008-01-01,Harris,0.029824,0.2,0.666667,6.541667
2008-01-01,McLennan,0.022941,0.1,0.0,9.166667
2008-01-01,Uinta,0.034118,0.111111,0.117391,4.26087
2009-01-01,Maricopa,0.010235,0.8315790000000001,2.75,24.083333
2009-01-01,Maricopa,0.013294,0.484211,1.5,19.041667
2009-01-01,Maricopa,0.010706,1.147368,4.0833330000000005,24.75
2009-01-01,Pima,0.015882,0.352632,1.347826,18.26087
2009-01-01,Pulaski,0.014706,0.515789,2.0,14.0
2009-01-01,Alameda,0.003882,0.1611109999999999,0.130435,13.086957
2009-01-01,Contra Costa,0.0075879999999999,0.35,0.0,10.73913
2009-01-01,Contra Costa,0.013353,0.3,0.0,6.130434999999999
2009-01-01,Contra Costa,0.005647,0.1333329999999999,1.7391299999999998,12.173913
2009-01-01,Fresno,0.014471,0.261111,1.0,9.0
2009-01-01,Humboldt,0.022765,0.157895,0.0,1.333333
2009-01-01,Imperial,0.014882,2.444444,5.26087,29.913043
2009-01-01,Los Angeles,0.008412,1.505556,0.5217390000000001,35.173913
2009-01-01,Los Angeles,0.003176,1.172222,0.0,39.217391
2009-01-01,Los Angeles,0.006176,1.194444,2.956522,36.73913
2009-01-01,Los Angeles,0.011059,0.894444,1.695652,35.956522
2009-01-01,Orange,0.015,0.8222219999999999,1.608696,35.956522
2009-01-01,Riverside,0.010471,0.977778,1.043478,24.391304
2009-01-01,Sacramento,0.015,0.3,0.043478,8.434783
2009-01-01,Sacramento,0.012471,0.327778,0.043478,6.304348
2009-01-01,San Bernardino,0.014059,0.7210529999999999,0.434783,17.565217
2009-01-01,San Bernardino,0.010882,0.616667,1.2608700000000002,28.434783000000003
2009-01-01,San Diego,0.026706,0.816667,2.173913,21.0
2009-01-01,San Diego,0.013412,1.15,5.304348,28.173913
2009-01-01,San Diego,0.019,1.577778,3.217391,25.347826
2009-01-01,Santa Barbara,0.029882,0.238889,2.652174,4.73913
2009-01-01,Santa Barbara,0.019176,0.305556,1.043478,4.130434999999999
2009-01-01,Santa Barbara,0.007647,0.261111,0.043478,12.608696
2009-01-01,Santa Barbara,0.025353,0.2,1.043478,2.130435
2009-01-01,Santa Cruz,0.010353,0.368421,1.083333,3.833333
2009-01-01,Solano,0.0069409999999999,0.3,1.045455,10.652174
2009-01-01,Adams,0.023471,0.152632,0.565217,8.565217
2009-01-01,New Haven,0.018091,0.2,3.675,13.75
2009-01-01,District of Columbia,0.026706,2.426316,8.041667,13.666667000000002
2009-01-01,Orange,0.035706,0.0,0.041667,3.75
2009-01-01,Cook,0.006176,0.210526,3.291667,12.958333
2009-01-01,Cook,0.006176,0.210526,3.291667,18.083333
2009-01-01,Cook,0.006176,0.210526,0.470833,12.958333
2009-01-01,Cook,0.006176,0.210526,0.470833,18.083333
2009-01-01,Saint Clair,0.013647,0.3,2.041667,14.75
2009-01-01,Wyandotte,0.014706,0.478947,4.0833330000000005,13.708332999999998
2009-01-01,East Baton Rouge,0.016941,0.236842,2.825,12.125
2009-01-01,Aroostook,0.031294,0.1,0.872727,0.659091
2009-01-01,Cumberland,0.028176,0.284211,4.166667,5.041667
2009-01-01,Baltimore,0.020529,0.268421,0.347826,11.086957
2009-01-01,Suffolk,0.018824,0.205263,2.313043,17.625
2009-01-01,Bronx,0.015118,0.3,8.766667,16.708333
2009-01-01,Queens,0.016824,0.310526,4.2,14.041667000000002
2009-01-01,Steuben,0.031529,0.1,0.683333,0.904167
2009-01-01,Suffolk,0.025118,0.105263,7.0833330000000005,6.916667
2009-01-01,Mecklenburg,0.025882,0.284211,0.541667,9.875
2009-01-01,Mecklenburg,0.025882,0.157895,0.541667,9.875
2009-01-01,Adair,0.028529,0.2,0.6681819999999999,4.331818
2009-01-01,Multnomah,0.024765,0.147368,0.904167,6.2083330000000005
2009-01-01,Philadelphia,0.013118,0.268421,2.807692,16.341667
2009-01-01,Charleston,0.031294,0.1,1.125,1.043478
2009-01-01,Blount,0.038294,0.157895,0.491667,0.6125
2009-01-01,Bexar,0.018294,0.436842,0.125,13.916667000000002
2009-01-01,Bexar,0.019941,0.268421,0.583333,6.0833330000000005
2009-01-01,Dallas,0.025882,0.252632,0.154167,11.525
2009-01-01,El Paso,0.0265,0.2894739999999999,0.470833,19.254167
2009-01-01,Harris,0.022882,0.152632,6.2083330000000005,11.208333
2009-01-01,Harris,0.020765,0.2,4.3333330000000005,15.583332999999998
2009-01-01,McLennan,0.029235,0.1,0.025,3.145833
2009-01-01,Fairfax,0.026176,0.515789,1.833333,2.458333
2009-01-01,Fairfax,0.024882,0.515789,3.291667,5.2083330000000005
2009-01-01,Fairfax,0.022235,0.163158,3.958333,9.083333
2010-01-01,Maricopa,0.015235,0.973684,3.333333,32.208333
2010-01-01,Maricopa,0.018353,0.284211,1.0,18.875
2010-01-01,Maricopa,0.014176,0.747368,1.666667,27.958333000000003
2010-01-01,Pima,0.023529,0.463158,0.666667,17.291667
2010-01-01,Pulaski,0.015118,0.794737,2.0,10.75
2010-01-01,Alameda,0.0064709999999999,0.438889,1.0,22.043478
2010-01-01,Contra Costa,0.005706,0.591667,1.368421,16.789474
2010-01-01,Contra Costa,0.011059,0.325,1.0,7.736842
2010-01-01,Fresno,0.0065879999999999,0.638889,0.782609,19.347826
2010-01-01,Humboldt,0.020471,0.257895,2.0,1.772727
2010-01-01,Imperial,0.016765,0.816667,0.956522,14.695652
2010-01-01,Los Angeles,0.016941,0.8611110000000001,4.031818,27.954545
2010-01-01,Los Angeles,0.009706,0.433333,0.347826,25.869565
2010-01-01,Los Angeles,0.012059,0.583333,2.0,23.869565
2010-01-01,Los Angeles,0.011765,0.558824,1.327273,24.931818
2010-01-01,Los Angeles,0.024647,0.494444,0.052174,20.434783
2010-01-01,Orange,0.008706,0.972222,1.478261,25.217391
2010-01-01,Sacramento,0.012353,0.355556,0.695652,10.304348
2010-01-01,Sacramento,0.012706,0.377778,0.0,10.217391
2010-01-01,San Bernardino,0.018235,0.531579,0.272727,19.090909
2010-01-01,San Bernardino,0.012412,0.5222220000000001,1.304348,23.478261
2010-01-01,San Diego,0.019235,0.566667,1.304348,22.130435
2010-01-01,San Diego,0.013647,0.7722220000000001,1.043478,26.565217
2010-01-01,San Diego,0.013,0.5444439999999999,4.434783,22.391304
2010-01-01,Santa Barbara,0.034769,0.038889,1.043478,0.695652
2010-01-01,Santa Barbara,0.020231,0.188889,1.6521740000000005,7.304347999999999
2010-01-01,Santa Barbara,0.032692,0.166667,0.043478,0.913043
2010-01-01,Santa Clara,0.005294,0.525,0.33,18.5
2010-01-01,Solano,0.003882,0.258333,1.526316,19.0
2010-01-01,Adams,0.008765,0.384211,0.8260870000000001,32.608696
2010-01-01,New Haven,0.004941,1.089474,4.7625,26.083333
2010-01-01,District of Columbia,0.022235,0.984211,2.875,19.208333
2010-01-01,Orange,0.025882,0.536842,0.25,6.26087
2010-01-01,Cook,0.026588,0.3,0.9125,19.458333
2010-01-01,Wyandotte,0.023882,0.331579,4.375,15.416667000000002
2010-01-01,East Baton Rouge,0.026647,0.1333329999999999,7.273913,11.166667
2010-01-01,Cumberland,0.027706,0.4,3.416667,7.666666999999999
2010-01-01,Baltimore,0.019353,0.631579,2.833333,17.0
2010-01-01,Suffolk,0.012941,0.368421,8.795833,25.458333
2010-01-01,Hillsborough,0.018235,0.426316,12.008333,17.3625
2010-01-01,Bronx,0.008059,1.0,13.470833,29.375
2010-01-01,Queens,0.007118,0.578947,8.366667,29.916667
2010-01-01,Suffolk,0.009353,0.268421,7.25,23.416667
2010-01-01,Cass,0.023529,0.115789,0.516667,4.25
2010-01-01,Tulsa,0.023294,0.284211,1.570833,13.458332999999998
2010-01-01,Multnomah,0.033118,0.221053,0.9875,3.875
2010-01-01,Philadelphia,0.015824,0.377778,3.295652,19.4375
2010-01-01,Charleston,0.011765,0.115789,1.208333,2.695652
2010-01-01,Blount,0.032471,0.178947,0.695833,1.166667
2010-01-01,Bexar,0.017529,0.463158,0.083333,10.25
2010-01-01,Bexar,0.030647,0.2,0.0,2.708333
2010-01-01,Dallas,0.012647,0.257895,0.008333,19.525
2010-01-01,El Paso,0.010235,0.284211,0.3125,24.745833
2010-01-01,Harris,0.011941,0.189474,4.375,6.883333
2010-01-01,Harris,0.014,0.184211,0.275,10.766667
2010-01-01,McLennan,0.024824,0.110526,0.0,2.029167
2011-01-01,Maricopa,0.016824,0.873684,1.708333,24.416667
2011-01-01,Maricopa,0.016647,0.847368,0.633333,22.625
2011-01-01,Pima,0.015294,0.347368,0.1,16.8375
2011-01-01,Pulaski,0.025059,0.157895,1.85,3.329167
2011-01-01,Pulaski,0.025059,0.157895,0.6125,3.329167
2011-01-01,Pulaski,0.025059,0.515789,1.85,3.329167
2011-01-01,Pulaski,0.025059,0.515789,0.6125,3.329167
2011-01-01,Alameda,0.013824,0.15,0.591304,12.882609
2011-01-01,Contra Costa,0.011059,0.433333,0.656522,11.452174
2011-01-01,Contra Costa,0.019647,0.338889,0.734783,5.6347830000000005
2011-01-01,Contra Costa,0.019,0.338889,1.795652,7.330435
2011-01-01,Fresno,0.025824,0.177778,0.0,8.0
2011-01-01,Fresno,0.025824,0.235294,0.0,8.0
2011-01-01,Humboldt,0.020867,0.410526,1.6416669999999998,5.654167
2011-01-01,Imperial,0.019294,0.744444,0.347826,15.0
2011-01-01,Los Angeles,0.0025,1.05,0.21,31.36
2011-01-01,Los Angeles,0.016529,0.623529,1.259091,20.295455
2011-01-01,Los Angeles,0.014588,0.523529,0.5727270000000001,26.242857
2011-01-01,Los Angeles,0.020882,0.266667,0.065217,22.321739
2011-01-01,Orange,0.015059,0.6176470000000001,0.8227270000000001,21.204545
2011-01-01,Riverside,0.018941,0.661111,1.052174,17.947826
2011-01-01,Riverside,0.018941,0.661111,0.4,17.947826
2011-01-01,Riverside,0.018941,0.405882,1.052174,17.947826
2011-01-01,Riverside,0.018941,0.405882,0.4,17.947826
2011-01-01,Sacramento,0.016765,0.236842,0.0,5.541667
2011-01-01,San Bernardino,0.028118,0.147368,2.0,9.130435
2011-01-01,San Bernardino,0.023118,0.194118,2.140909,11.231818
2011-01-01,San Diego,0.019235,0.5058819999999999,0.209091,16.727273
2011-01-01,San Diego,0.017353,0.376471,1.363636,17.318182
2011-01-01,Santa Barbara,0.038941,0.0666669999999999,0.428571,3.238095
2011-01-01,Santa Barbara,0.038176,0.06,0.285714,4.238095
2011-01-01,Santa Barbara,0.042059,0.0,0.25,3.047619
2011-01-01,Santa Clara,0.023824,0.2,-0.033333,6.166667
2011-01-01,Santa Clara,0.024294,0.488889,0.36087,4.46087
2011-01-01,Solano,0.027,0.3,0.454545,5.347826
2011-01-01,Adams,0.018235,0.342105,2.565217,26.217391
2011-01-01,Litchfield,0.027059,0.242105,2.116667,9.958333
2011-01-01,New Haven,0.009294,0.8315790000000001,5.525,34.583333
2011-01-01,New Castle,0.016353,0.736842,2.5,25.916667
2011-01-01,District of Columbia,0.025529,1.0,2.625,18.208333
2011-01-01,Orange,0.027294,0.6789470000000001,0.0,8.125
2011-01-01,DeKalb,0.018588,0.194737,0.225,3.238095
2011-01-01,Honolulu,0.023059,0.242105,1.083333,3.25
2011-01-01,Honolulu,0.023059,0.242105,0.86087,3.25
2011-01-01,Honolulu,0.023059,0.111111,1.083333,3.25
2011-01-01,Honolulu,0.023059,0.111111,0.86087,3.25
2011-01-01,Ada,0.026118,0.2,0.026087,9.766667
2011-01-01,Cook,0.029706,0.2,0.375,7.0
2011-01-01,Saint Clair,0.026412,0.357895,0.708333,6.666667
2011-01-01,East Baton Rouge,0.022,0.2,2.3,12.6875
2011-01-01,Aroostook,0.014471,0.242105,0.254167,4.879167
2011-01-01,Cumberland,0.008,0.594737,4.2083330000000005,16.375
2011-01-01,Baltimore,0.015176,0.689474,5.766667,20.458333
2011-01-01,Suffolk,0.012176,0.5421050000000001,4.566667,34.272727
2011-01-01,Anoka,0.035059,0.1,0.523529,0.041667
2011-01-01,Washoe,0.021176,0.226316,0.05,16.5375
2011-01-01,Bernalillo,0.032471,0.2,0.0541669999999999,9.180952
2011-01-01,Bronx,0.002529,1.142105,17.279167,46.329167
2011-01-01,Queens,0.004471,0.0,8.621739,37.978261
2011-01-01,Steuben,0.030882,0.226316,1.8458330000000005,6.004167
2011-01-01,Mecklenburg,0.017529,0.926316,0.779167,14.916667000000002
2011-01-01,Mecklenburg,0.017529,0.457895,0.779167,14.916667000000002
2011-01-01,Cass,0.037353,0.1,0.554167,1.0
2011-01-01,Cuyahoga,0.027176,0.255556,1.380952,5.565217
2011-01-01,Cuyahoga,0.027176,0.255556,2.321739,5.565217
2011-01-01,Adair,0.023765,0.123529,1.018182,3.813636
2011-01-01,Tulsa,0.018294,0.168421,0.204167,4.85
2011-01-01,Allegheny,0.022647,0.511111,1.36087,17.1625
2011-01-01,Philadelphia,0.010882,0.7944439999999999,5.704348,53.033333
2011-01-01,Minnehaha,0.039294,0.2,0.5625,5.25
2011-01-01,Dallas,0.017647,0.205263,0.2,11.833333
2011-01-01,El Paso,0.022529,0.121053,0.221739,8.117391
2011-01-01,El Paso,0.022118,0.121053,0.047826,11.320833
2011-01-01,Harris,0.026412,0.231579,1.208696,6.1458330000000005
2011-01-01,Harris,0.030235,0.136842,0.173913,4.295833
2011-01-01,Harris,0.031294,0.2,0.604348,5.5208330000000005
2011-01-01,McLennan,0.022294,0.1,0.017391,6.0125
2011-01-01,Salt Lake,0.011765,0.468421,1.020833,30.208333000000003
2011-01-01,Laramie,0.042882,0.1,0.081818,0.286957
2012-01-01,Maricopa,0.019294,1.152632,1.458333,21.208333
2012-01-01,Pima,0.016706,0.336842,0.254167,17.716667
2012-01-01,Pulaski,0.029529,0.305263,0.625,2.479167
2012-01-01,Pulaski,0.029529,0.305263,0.6625,2.479167
2012-01-01,Pulaski,0.029529,0.605263,0.625,2.479167
2012-01-01,Pulaski,0.029529,0.605263,0.6625,2.479167
2012-01-01,Alameda,0.009647,0.5444439999999999,2.009091,24.504348
2012-01-01,Contra Costa,0.014118,0.316667,0.009091,9.169565
2012-01-01,Contra Costa,0.009412,0.305556,1.0363639999999998,10.286957
2012-01-01,Contra Costa,0.023824,0.316667,3.922727,7.795652
2012-01-01,Humboldt,0.013471,0.335714,0.8789469999999999,7.015789
2012-01-01,Humboldt,0.028529,0.233333,0.0,0.7
2012-01-01,Imperial,0.008941,2.066667,1.043478,18.043478
2012-01-01,Los Angeles,0.011353,0.652941,0.527273,24.15
2012-01-01,Los Angeles,0.010176,0.627778,0.465217,27.682609000000006
2012-01-01,Los Angeles,0.010176,0.488889,0.465217,27.682609000000006
2012-01-01,Los Angeles,0.014,1.3235290000000002,1.177273,34.831818
2012-01-01,Los Angeles,0.028,0.805556,0.234783,22.156522
2012-01-01,Riverside,0.020059,0.288235,0.222727,17.095454999999998
2012-01-01,Riverside,0.020059,0.252941,0.222727,17.095454999999998
2012-01-01,San Bernardino,0.0131759999999999,1.084211,1.391304,20.869565
2012-01-01,San Bernardino,0.014882,0.442105,2.691667,19.7
2012-01-01,San Diego,0.014588,1.163158,0.358333,22.416667
2012-01-01,Santa Barbara,0.033615,0.2,1.521739,3.391304
2012-01-01,Santa Barbara,0.031769,0.2,1.043478,7.8260869999999985
2012-01-01,Santa Barbara,0.038769,0.235294,1.0,1.863636
2012-01-01,Santa Clara,0.007647,0.7411760000000001,1.547619,22.35
2012-01-01,Santa Clara,0.007647,0.5,1.0,16.021739
2012-01-01,Solano,0.016706,0.444444,0.559091,8.826087
2012-01-01,Adams,0.010824,0.294737,-0.166667,20.478261
2012-01-01,Litchfield,0.023,0.2,0.566667,2.875
2012-01-01,New Haven,0.016529,0.6444439999999999,2.6625,14.208332999999998
2012-01-01,District of Columbia,0.025294,1.1947370000000002,1.333333,13.25
2012-01-01,District of Columbia,0.024176,0.5421050000000001,0.4,13.754167
2012-01-01,Orange,0.026,0.626316,1.333333,10.75
2012-01-01,DeKalb,0.023412,0.742105,0.783333,9.629167
2012-01-01,Honolulu,0.024765,0.852632,2.7375,2.583333
2012-01-01,Honolulu,0.024765,0.852632,0.134783,2.583333
2012-01-01,Honolulu,0.024765,0.1,2.7375,2.583333
2012-01-01,Honolulu,0.024765,0.1,0.134783,2.583333
2012-01-01,Cook,0.025294,0.2,0.8375,7.25
2012-01-01,Saint Clair,0.028412,0.315789,0.375,3.541667
2012-01-01,Scott,0.027,0.115789,0.209091,2.331818
2012-01-01,Wyandotte,0.028118,0.4,3.375,3.795833
2012-01-01,East Baton Rouge,0.021471,0.16,4.441667,9.990476
2012-01-01,Aroostook,0.024941,0.2,0.308333,1.120833
2012-01-01,Cumberland,0.019588,0.484211,1.0,11.708333
2012-01-01,Prince George's,0.025824,0.278947,0.541667,6.1125
2012-01-01,Suffolk,0.018471,0.342105,0.75,18.125
2012-01-01,Washoe,0.007824,0.526316,0.654167,28.2625
2012-01-01,Essex,0.012647,0.426316,2.013043,17.5
2012-01-01,Bernalillo,0.015412,0.246154,0.770833,21.091667
2012-01-01,Bronx,0.014647,0.384211,6.391667,17.7125
2012-01-01,Queens,0.019765,0.326316,3.983333,16.020833
2012-01-01,Mecklenburg,0.030588,0.757895,0.4875,10.125
2012-01-01,Mecklenburg,0.030588,0.410526,0.4875,10.125
2012-01-01,Cass,0.032118,0.1,0.220833,0.25
2012-01-01,Cuyahoga,0.022706,0.233333,1.173913,4.608696
2012-01-01,Cuyahoga,0.022706,0.233333,0.7523810000000001,4.608696
2012-01-01,Hamilton,0.024647,0.142105,2.129167,6.416667
2012-01-01,Tulsa,0.028235,0.115789,0.275,2.529167
2012-01-01,Multnomah,0.024294,0.2,0.529167,3.6125
2012-01-01,Allegheny,0.023706,0.288889,1.5086959999999998,4.045833
2012-01-01,Berks,0.022176,0.0,0.0,6.0833330000000005
2012-01-01,Bucks,0.021647,0.121053,4.0,6.7083330000000005
2012-01-01,Cambria,0.015,0.6736840000000001,2.458333,10.166667
2012-01-01,Philadelphia,0.016588,0.333333,0.756522,17.519048
2012-01-01,York,0.023235,0.257895,1.083333,9.5
2012-01-01,Minnehaha,0.028353,0.1,0.458333,1.7041669999999998
2012-01-01,Dallas,0.021647,0.126316,0.0375,5.95
2012-01-01,El Paso,0.023294,0.057895,0.129167,6.15
2012-01-01,Harris,0.024824,0.136842,0.008333,6.354545
2012-01-01,Harris,0.026294,0.1,0.833333,4.695455
2012-01-01,McLennan,0.023588,0.1,0.0166669999999999,3.654545
2012-01-01,Salt Lake,0.008647,0.668421,1.304167,31.458333000000003
2012-01-01,Laramie,0.025118,0.2,0.330435,8.366667
2012-01-01,Sweetwater,0.020765,0.3,0.083333,6.541667
2013-01-01,Maricopa,0.015176,0.363158,1.083333,20.875
2013-01-01,Pima,0.016412,0.342105,0.091667,16.5375
2013-01-01,Pulaski,0.004,0.9,1.929167,6.308333
2013-01-01,Pulaski,0.004,0.9,1.029167,6.308333
2013-01-01,Pulaski,0.004,0.6789470000000001,1.929167,6.308333
2013-01-01,Pulaski,0.004,0.6789470000000001,1.029167,6.308333
2013-01-01,Alameda,0.018,0.5,0.381818,16.613042999999998
2013-01-01,Contra Costa,0.015176,0.3,0.277273,13.186957
2013-01-01,Contra Costa,0.018765,0.366667,0.181818,7.46087
2013-01-01,Contra Costa,0.021,0.361111,0.845455,12.226087
2013-01-01,Fresno,0.013059,0.65,0.409091,16.282609
2013-01-01,Humboldt,0.012706,0.373684,0.429167,5.933333
2013-01-01,Humboldt,0.027706,0.4,-0.254545,1.1
2013-01-01,Imperial,0.021588,1.861111,0.565217,16.521739
2013-01-01,Los Angeles,0.015118,0.917647,0.286364,24.454545
2013-01-01,Los Angeles,0.015706,0.821053,0.234783,24.079167
2013-01-01,Los Angeles,0.015706,0.511111,0.234783,24.079167
2013-01-01,Los Angeles,0.012059,0.811765,0.277273,24.763636
2013-01-01,Los Angeles,0.009059,0.929412,0.709091,27.231818
2013-01-01,Los Angeles,0.017353,1.370588,0.418182,22.422727
2013-01-01,Orange,0.014471,0.5176470000000001,0.018182,24.486364
2013-01-01,Sacramento,0.014294,0.563158,0.254167,14.416667000000002
2013-01-01,San Bernardino,0.028941,0.1,1.113636,15.947619
2013-01-01,San Bernardino,0.042,0.129412,0.036364,12.363636
2013-01-01,San Diego,0.0235,0.5473680000000001,0.221739,14.391304000000002
2013-01-01,Santa Barbara,0.039,0.1,1.0,0.956522
2013-01-01,Santa Barbara,0.022235,0.272222,1.086957,4.173913
2013-01-01,Santa Barbara,0.036235,0.111111,1.086957,0.7391300000000001
2013-01-01,Santa Clara,0.010882,0.5117649999999999,0.4809520000000001,20.0
2013-01-01,Santa Clara,0.018882,0.327778,1.122727,9.4
2013-01-01,Solano,0.017706,0.438889,0.809091,15.66087
2013-01-01,Adams,0.014176,0.447368,2.458333,29.625
2013-01-01,Denver,0.015059,0.531579,3.333333,33.217391
2013-01-01,Jackson,0.039471,0.105263,0.0086959999999999,1.873913
2013-01-01,Litchfield,0.035059,0.141176,0.895833,0.833333
2013-01-01,New Haven,0.029412,0.2,1.104167,12.833333
2013-01-01,District of Columbia,0.022235,0.284211,1.029167,13.829167000000002
2013-01-01,Orange,0.018235,0.342105,0.0,11.375
2013-01-01,DeKalb,0.004412,0.510526,0.190909,17.314286
2013-01-01,Honolulu,0.038824,0.7,1.7958330000000002,0.75
2013-01-01,Honolulu,0.038824,0.7,0.091667,0.75
2013-01-01,Honolulu,0.038824,0.1,1.7958330000000002,0.75
2013-01-01,Honolulu,0.038824,0.1,0.091667,0.75
2013-01-01,Saint Clair,0.016471,0.4,0.5,12.166667
2013-01-01,Scott,0.019353,0.211765,0.365217,9.740909
2013-01-01,Scott,0.019353,0.211765,0.365217,9.740909
2013-01-01,Wyandotte,0.013647,0.552632,1.6416669999999998,13.766667000000002
2013-01-01,East Baton Rouge,0.015118,0.2,0.682609,11.6125
2013-01-01,Aroostook,0.029824,0.176923,0.046667,2.01875
2013-01-01,Cumberland,0.027294,0.336842,1.941667,7.545833
2013-01-01,Baltimore,0.025647,0.210526,1.666667,12.625
2013-01-01,Prince George's,0.026588,0.278947,1.116667,11.65
2013-01-01,Suffolk,0.020929,0.236842,2.1375,13.809524
2013-01-01,Washoe,0.015,0.342105,0.433333,24.320833
2013-01-01,Camden,0.025824,0.2,0.541667,12.291667
2013-01-01,Essex,0.027882,0.215789,1.383333,11.916667
2013-01-01,Bernalillo,0.038235,0.115789,0.716667,8.329167
2013-01-01,Bronx,0.023824,0.5473680000000001,5.408333,16.470833
