Date,County,O3_Mean,CO_Mean,SO2_Mean,NO2_Mean
2013-01-01,Queens,0.026647,0.2,2.266667,14.4625
2013-01-01,Mecklenburg,0.012471,0.468421,0.145833,7.0
2013-01-01,Mecklenburg,0.012471,0.2,0.145833,7.0
2013-01-01,Cass,0.029235,0.215789,0.5625,7.333333
2013-01-01,Cuyahoga,0.027294,0.2,2.608696,5.35
2013-01-01,Cuyahoga,0.027294,0.2,2.713043,5.35
2013-01-01,Adair,0.019,0.2,0.081818,3.8
2013-01-01,Oklahoma,0.023294,0.021053,0.0,4.166667
2013-01-01,Tulsa,0.019059,0.131579,0.108333,6.275
2013-01-01,Multnomah,0.030176,0.252632,0.779167,3.916667
2013-01-01,Allegheny,0.026294,0.2,2.973913,8.670833
2013-01-01,Berks,0.028588,0.0,1.708333,4.125
2013-01-01,Cambria,0.023353,0.436842,7.875,7.208333
2013-01-01,Erie,0.032118,0.3,1.291667,1.75
2013-01-01,Washington,0.025412,0.0157889999999999,5.4583330000000005,4.416667
2013-01-01,Providence,0.032647,0.2,2.2,6.566667
2013-01-01,Minnehaha,0.028765,0.2,0.8125,5.35
2013-01-01,Union,0.0215,0.2,0.670833,2.466667
2013-01-01,Dallas,0.014647,0.2,0.0,5.791667
2013-01-01,El Paso,0.020588,0.131579,0.379167,14.408333
2013-01-01,El Paso,0.019529,0.210526,0.1333329999999999,12.341667
2013-01-01,Harris,0.014529,0.173684,-0.520833,7.6375
2013-01-01,Harris,0.015529,0.2,-0.479167,6.1458330000000005
2013-01-01,Harris,0.016471,0.2,0.2375,5.9375
2013-01-01,Travis,0.015588,0.115789,0.304167,5.054167
2013-01-01,Salt Lake,0.017529,0.326316,0.545833,23.958333
2013-01-01,Uintah,0.047765,0.157895,0.033333,2.9708330000000003
2013-01-01,Henrico,0.013353,0.452632,0.7875,14.341667
2013-01-01,Laramie,0.042647,0.0157889999999999,0.075,1.958333
2014-01-01,Jefferson,0.017059,0.2,0.363636,16.5125
2014-01-01,Maricopa,0.014471,0.836842,2.416667,25.791667
2014-01-01,Maricopa,0.013353,1.021053,1.595833,23.583333
2014-01-01,Pima,0.013882,0.331579,0.333333,20.866667
2014-01-01,Pulaski,0.019235,0.363158,1.866667,13.341667
2014-01-01,Pulaski,0.019235,0.363158,1.425,13.341667
2014-01-01,Pulaski,0.019235,0.357895,1.866667,13.341667
2014-01-01,Pulaski,0.019235,0.357895,1.425,13.341667
2014-01-01,Alameda,0.004706,1.411111,2.595455,31.617391
2014-01-01,Contra Costa,0.008647,0.527778,0.468182,23.46087
2014-01-01,Contra Costa,0.014647,0.438889,0.777273,17.26087
2014-01-01,Contra Costa,0.011059,0.5388890000000001,0.977273,21.06087
2014-01-01,Fresno,0.015176,1.183333,0.704348,30.678261
2014-01-01,Humboldt,0.004353,0.547059,0.118182,5.568182
2014-01-01,Imperial,0.017235,0.683333,1.213043,17.078260999999998
2014-01-01,Los Angeles,0.011647,1.555556,1.543478,40.947826
2014-01-01,Los Angeles,0.011571,1.523529,1.004545,51.871429
2014-01-01,Los Angeles,0.011571,1.2944440000000002,1.004545,51.871429
2014-01-01,Los Angeles,0.010765,1.0444440000000002,1.965217,36.252174
2014-01-01,Los Angeles,0.017647,0.8,1.022727,35.318182
2014-01-01,Orange,0.019,0.470588,0.91,29.671429
2014-01-01,Riverside,0.013235,0.9,0.586957,25.259091
2014-01-01,Riverside,0.013235,0.766667,0.586957,25.259091
2014-01-01,Sacramento,0.011588,0.568421,0.595833,17.375
2014-01-01,San Bernardino,0.015647,0.510526,1.477273,23.559091
2014-01-01,San Bernardino,0.013824,0.416667,0.26087,29.621739
2014-01-01,San Diego,0.018706,0.7588239999999999,0.227273,22.454545
2014-01-01,Santa Barbara,0.043706,0.138889,1.2608700000000002,0.0
2014-01-01,Santa Barbara,0.023059,0.127778,2.043478,5.086957
2014-01-01,Santa Barbara,0.039824,0.138889,1.043478,1.173913
2014-01-01,Santa Clara,0.006,1.094118,0.809524,35.85
2014-01-01,Solano,0.009353,1.027778,1.986364,27.06087
2014-01-01,Adams,0.019588,0.263158,0.541667,14.608695999999998
2014-01-01,Denver,0.019235,0.236842,0.291667,18.9
2014-01-01,Jackson,0.037059,0.129412,0.159091,0.913636
2014-01-01,Litchfield,0.033824,0.3222219999999999,0.883333,1.541667
2014-01-01,New Haven,0.021941,0.227778,1.258333,14.583332999999998
2014-01-01,District of Columbia,0.010765,0.8947370000000001,1.6375,17.833333
2014-01-01,District of Columbia,0.011412,0.4,2.083333,18.375
2014-01-01,Orange,0.027176,0.2,0.083333,1.416667
2014-01-01,DeKalb,0.014176,0.468421,0.318182,10.857143
2014-01-01,Saint Clair,0.014059,0.321053,1.125,11.875
2014-01-01,Marion,0.010176,0.352632,7.15,18.845833
2014-01-01,Scott,0.027529,0.2,0.569565,6.438095
2014-01-01,Scott,0.027647,0.2,0.569565,6.438095
2014-01-01,Wyandotte,0.021941,0.226316,1.166667,9.441667
2014-01-01,Jefferson,0.013118,0.531579,1.625,16.216667
2014-01-01,East Baton Rouge,0.003647,0.264706,0.958333,10.227273
2014-01-01,Aroostook,0.028647,0.157895,1.033333,2.675
2014-01-01,Baltimore,0.012235,0.384211,1.966667,18.191667
2014-01-01,Garrett,0.029235,0.144444,2.125,2.5625
2014-01-01,Prince George's,0.013706,0.294737,0.8739129999999999,12.1125
2014-01-01,Suffolk,0.022941,0.215789,2.004545,16.227273
2014-01-01,St. Louis City,0.015353,0.210526,4.152174,13.175
2014-01-01,Washoe,0.007118,0.557895,0.941667,28.945833
2014-01-01,Camden,0.010706,0.178947,0.708333,15.958332999999998
2014-01-01,Essex,0.007765,0.347368,2.666667,21.208333
2014-01-01,Bernalillo,0.026529,0.321053,0.504167,19.508333
2014-01-01,Queens,0.010824,0.231579,3.108333,21.1125
2014-01-01,Mecklenburg,0.014294,0.642105,0.341667,17.208333
2014-01-01,Mecklenburg,0.014294,0.484211,0.341667,17.208333
2014-01-01,Wake,0.011353,0.416667,0.643478,14.026087
2014-01-01,Cass,0.020706,0.126316,0.383333,5.3333330000000005
2014-01-01,Cuyahoga,0.018882,0.255556,1.6521740000000005,12.478261
2014-01-01,Cuyahoga,0.018882,0.255556,1.304348,12.478261
2014-01-01,Hamilton,0.014235,0.263158,1.633333,19.375
2014-01-01,Oklahoma,0.021941,0.1,0.375,5.7083330000000005
2014-01-01,Tulsa,0.022529,0.1,1.4375,6.029167
2014-01-01,Multnomah,0.001176,0.394737,0.875,13.658333
2014-01-01,Allegheny,0.005824,0.277778,2.33913,12.154167
2014-01-01,Berks,0.011118,0.0,2.916667,11.125
2014-01-01,Bucks,0.011294,0.184211,3.166667,13.75
2014-01-01,Cambria,0.008647,0.310526,5.0,13.458332999999998
2014-01-01,Erie,0.036647,0.021053,0.083333,5.166667
2014-01-01,Philadelphia,0.007118,0.382353,3.781818,25.7375
2014-01-01,Washington,0.014471,0.0,3.875,7.0833330000000005
2014-01-01,York,0.009412,0.121053,0.0,16.333333
2014-01-01,Providence,0.023706,0.236842,1.9875,11.295833
2014-01-01,Minnehaha,0.029706,0.2,0.765217,5.9272730000000005
2014-01-01,Dallas,0.021647,0.2,0.45,8.983333
2014-01-01,El Paso,0.022294,0.231579,0.979167,17.7
2014-01-01,El Paso,0.019941,0.468421,0.929167,21.870833
2014-01-01,Harris,0.016118,0.184211,1.429167,16.125
2014-01-01,Harris,0.013235,0.252632,0.620833,14.729167000000002
2014-01-01,Harris,0.012294,0.2,1.2875,13.191667
2014-01-01,McLennan,0.026647,0.136842,0.320833,2.629167
2014-01-01,Henrico,0.009412,0.494737,0.9125,14.754167
2014-01-01,Laramie,0.035941,0.0157889999999999,0.033333,1.13913
2015-01-01,Jefferson,0.016118,0.229412,1.483333,13.916667000000002
2015-01-01,Maricopa,0.017294,0.389474,0.0,15.458332999999998
2015-01-01,Maricopa,0.032,0.331579,0.9625,11.208333
2015-01-01,Pima,0.025294,0.2,0.008333,7.141667
2015-01-01,Pulaski,0.014471,0.352632,1.1625,11.55
2015-01-01,Alameda,0.015882,0.533333,1.05,17.443478
2015-01-01,Contra Costa,0.011235,0.4,0.6,15.052174
2015-01-01,Contra Costa,0.016364,0.338889,0.680952,10.369565
2015-01-01,Contra Costa,0.020059,0.366667,1.395455,9.704348
2015-01-01,Fresno,0.012588,0.566667,0.321739,17.917391000000006
2015-01-01,Humboldt,0.014176,0.435294,-0.004545,5.672727
2015-01-01,Humboldt,0.025294,0.5842109999999999,0.2,0.554167
2015-01-01,Imperial,0.015824,0.957895,0.633333,14.1125
2015-01-01,Los Angeles,0.024071,0.611765,0.147826,21.480952
2015-01-01,Los Angeles,0.024071,0.427778,0.147826,21.480952
2015-01-01,Los Angeles,0.015941,0.911111,2.030435,21.726087
2015-01-01,Los Angeles,0.018294,0.511111,0.704348,23.826087
2015-01-01,Orange,0.018882,0.444444,0.173913,21.878261
2015-01-01,Riverside,0.013529,0.723529,0.608696,21.609091
2015-01-01,Riverside,0.013529,0.738889,0.608696,21.609091
2015-01-01,Sacramento,0.012412,0.664706,0.6681819999999999,11.5
2015-01-01,San Bernardino,0.017824,0.594737,1.263636,21.727273
2015-01-01,San Bernardino,0.02,0.176471,0.6409090000000001,18.55
2015-01-01,San Diego,0.023571,0.366667,0.090476,12.238095
2015-01-01,Santa Barbara,0.045118,0.15,0.0,0.0
2015-01-01,Santa Barbara,0.025353,0.25,0.565217,7.869565
2015-01-01,Santa Barbara,0.040647,0.2,0.043478,0.304348
2015-01-01,Santa Clara,0.010059,0.428571,0.52381,22.527273
2015-01-01,Solano,0.014,0.411111,0.959091,11.926087
2015-01-01,Adams,0.018118,0.647368,1.541667,38.956522
2015-01-01,Denver,0.016294,0.389474,0.375,35.13913
2015-01-01,Denver,0.016647,0.552632,1.33913,33.117391
2015-01-01,New Haven,0.025588,0.2,1.6541669999999995,12.454167
2015-01-01,District of Columbia,0.021588,0.331579,1.045833,18.579167
2015-01-01,Orange,0.025471,0.3,0.0,1.75
2015-01-01,DeKalb,0.014647,0.431579,0.370833,14.883333
2015-01-01,Honolulu,0.032353,0.4,1.6,3.259091
2015-01-01,Honolulu,0.032353,0.4,1.943478,3.259091
2015-01-01,Honolulu,0.032353,0.1,1.6,3.259091
2015-01-01,Honolulu,0.032353,0.1,1.943478,3.259091
2015-01-01,Saint Clair,0.019647,0.2,3.8625,7.854166999999999
2015-01-01,Scott,0.021294,0.2,2.208696,5.477273
2015-01-01,Scott,0.021294,0.2,2.208696,5.477273
2015-01-01,Wyandotte,0.015765,0.357895,0.7125,9.616667
2015-01-01,Jefferson,0.018118,0.263158,6.9625,12.495833
2015-01-01,East Baton Rouge,0.0131759999999999,0.2,1.4125,4.654167
2015-01-01,Aroostook,0.032118,0.2,0.5375,1.2875
2015-01-01,Cumberland,0.025882,0.3,1.758333,4.095833
2015-01-01,Baltimore,0.019824,0.268421,1.45,20.45
2015-01-01,Garrett,0.035529,0.147368,1.041667,1.879167
2015-01-01,Prince George's,0.022941,0.489474,0.475,15.983332999999998
2015-01-01,Anoka,0.029941,0.3,0.7695649999999999,3.725
2015-01-01,Hinds,0.013235,0.227778,0.304348,7.1
2015-01-01,St. Louis City,0.022118,0.2,1.604167,6.425
2015-01-01,Washoe,0.009118,0.505263,0.691667,29.645833000000003
2015-01-01,Rockingham,0.030294,0.215789,1.786957,5.158333
2015-01-01,Camden,0.021176,0.347368,0.458333,12.708333
2015-01-01,Essex,0.022,0.294737,1.383333,19.791667
2015-01-01,Bronx,0.019353,0.278947,3.0625,20.0625
2015-01-01,Queens,0.023529,0.226316,1.6583330000000005,15.0375
2015-01-01,Mecklenburg,0.024235,0.715789,0.340909,10.36087
2015-01-01,Wake,0.020118,0.505556,0.46087,10.7
2015-01-01,Cass,0.027588,0.121053,0.3625,2.991667
2015-01-01,Cuyahoga,0.024353,0.2,0.5217390000000001,3.695652
2015-01-01,Cuyahoga,0.024353,0.2,0.604348,3.695652
2015-01-01,Hamilton,0.019412,0.2,3.658333,11.416667
2015-01-01,Oklahoma,0.009471,0.315789,0.0,12.375
2015-01-01,Tulsa,0.004,0.242105,0.233333,10.0625
2015-01-01,Multnomah,0.024235,0.2,0.875,5.15
2015-01-01,Adams,0.036765,0.0,0.625,0.625
2015-01-01,Cambria,0.030471,0.2,2.708333,3.75
2015-01-01,Erie,0.026706,0.3,1.083333,4.2083330000000005
2015-01-01,Washington,0.029824,0.147368,1.875,5.375
2015-01-01,York,0.032176,0.0,3.958333,6.3333330000000005
2015-01-01,Providence,0.024235,0.221053,1.283333,11.233333
2015-01-01,Minnehaha,0.010824,0.231579,0.670833,10.525
2015-01-01,Dallas,0.004765,0.231579,0.004167,11.079167
2015-01-01,El Paso,0.012941,0.236842,0.175,8.075
2015-01-01,Harris,0.010941,0.215789,-0.329167,4.716667
2015-01-01,Harris,0.006412,0.2,0.245833,7.183333
2015-01-01,McLennan,0.008941,0.168421,0.216667,3.9
2015-01-01,Salt Lake,0.012471,0.627778,0.241667,33.25
2015-01-01,Henrico,0.025882,0.305263,0.6625,8.029167
2015-01-01,Fremont,0.038824,0.0,0.041667,1.75
2015-01-01,Laramie,0.044294,0.052632,0.175,4.175
2016-01-01,Jefferson,0.023882,0.1,0.413636,2.520833
2016-01-01,Fairbanks North Star ,0.003412,0.689474,12.304167,26.031818
2016-01-01,Maricopa,0.0168819999999999,1.426316,2.541667,29.5
2016-01-01,Pima,0.016412,0.436842,0.3,19.633333
2016-01-01,Pulaski,0.023529,0.268421,0.745833,7.158333
2016-01-01,Alameda,0.023059,0.222222,0.7,7.1869570000000005
2016-01-01,Contra Costa,0.018706,0.25,0.5954550000000001,6.721739
2016-01-01,Contra Costa,0.016059,0.305556,1.190909,5.965217
2016-01-01,Contra Costa,0.026118,0.311111,1.090909,7.521739
2016-01-01,Fresno,0.012824,0.7722220000000001,0.121739,17.026087
2016-01-01,Humboldt,0.022118,0.429412,1.245455,6.122726999999999
2016-01-01,Humboldt,0.035176,0.2,0.181818,0.268182
2016-01-01,Imperial,0.022882,0.361111,0.36087,10.426087
2016-01-01,Los Angeles,0.019824,0.422222,0.091667,22.969565
2016-01-01,Los Angeles,0.019824,0.4,0.091667,22.969565
2016-01-01,Los Angeles,0.012353,0.494118,1.119048,27.177273
2016-01-01,Los Angeles,0.032824,0.0166669999999999,0.56087,11.430435
2016-01-01,Orange,0.020588,0.766667,0.309091,23.156522
2016-01-01,Riverside,0.022882,0.183333,0.2875,9.2
2016-01-01,Riverside,0.022882,0.184211,0.2875,9.2
2016-01-01,Sacramento,0.012529,0.489474,0.534783,14.25
2016-01-01,San Bernardino,0.018471,0.172222,0.35,13.143478
2016-01-01,San Diego,0.025769,0.328571,0.147619,12.714286
2016-01-01,Santa Barbara,0.044471,0.1,0.8695649999999999,0.0
2016-01-01,Santa Barbara,0.022,0.116667,0.434783,8.434783
2016-01-01,Santa Barbara,0.038412,0.3,0.045455,0.391304
2016-01-01,Santa Clara,0.010765,0.494118,0.428571,19.663636
2016-01-01,Solano,0.022588,0.461111,0.7136359999999999,16.173913
2016-01-01,Adams,0.011824,0.647368,1.041667,29.869565
2016-01-01,Denver,0.021235,0.521053,1.217391,31.669565
2016-01-01,Denver,0.013294,0.631579,1.83913,31.43913
2016-01-01,Litchfield,0.033353,0.166667,0.045455,0.995455
2016-01-01,New Haven,0.023706,0.2,0.256522,7.9
2016-01-01,New Castle,0.021176,0.205263,0.6375,6.370833
2016-01-01,Orange,0.022588,0.526316,0.458333,6.5833330000000005
2016-01-01,Honolulu,0.036765,1.089474,0.85,3.645833
2016-01-01,Honolulu,0.036765,1.089474,0.875,3.645833
2016-01-01,Honolulu,0.036765,0.152632,0.85,3.645833
2016-01-01,Honolulu,0.036765,0.152632,0.875,3.645833
2016-01-01,Cook,0.031706,0.2,1.1,7.9
2016-01-01,Marion,0.023824,0.184211,0.5375,9.891667
2016-01-01,Scott,0.033765,0.2,0.321739,4.381818
2016-01-01,Scott,0.033529,0.2,0.321739,4.381818
2016-01-01,Wyandotte,0.023294,0.342105,0.829167,8.375
2016-01-01,Jefferson,0.025353,0.110526,0.595833,4.821739
2016-01-01,East Baton Rouge,0.025824,0.184211,0.734783,8.5125
2016-01-01,Aroostook,0.032118,0.142105,0.420833,0.779167
2016-01-01,Cumberland,0.026765,0.3,-0.141667,5.45
2016-01-01,Baltimore,0.015647,0.215789,0.269565,7.0625
2016-01-01,Garrett,0.034882,0.178947,0.383333,1.6916669999999998
2016-01-01,Prince George's,0.021471,0.2,0.15,3.355
2016-01-01,Suffolk,0.022647,0.242105,0.583333,11.833333
2016-01-01,Anoka,0.028353,0.3,1.230435,5.241667
2016-01-01,St. Louis City,0.025118,0.226316,0.231818,9.5375
2016-01-01,Washoe,0.019706,0.215789,-0.03,13.108332999999998
2016-01-01,Rockingham,0.032176,0.2,0.527273,1.645833
2016-01-01,Camden,0.025714,0.031579,0.0,5.7083330000000005
2016-01-01,Essex,0.024353,0.2,0.158333,7.458333
2016-01-01,Bernalillo,0.019,0.215789,0.275,10.9
2016-01-01,Bronx,0.022529,0.2,1.066667,10.05
2016-01-01,Queens,0.025118,0.2,0.241667,8.095833
2016-01-01,Mecklenburg,0.020824,0.221053,0.286957,5.908696
2016-01-01,Wake,0.023765,0.2,0.013043,2.843478
2016-01-01,Cass,0.028176,0.189474,0.391667,2.991667
2016-01-01,Cuyahoga,0.025235,0.188889,0.0,3.73913
2016-01-01,Cuyahoga,0.025235,0.188889,0.034783,3.73913
2016-01-01,Hamilton,0.024706,0.205263,1.7541669999999998,6.541667
2016-01-01,Tulsa,0.018294,0.273684,1.1875,9.479167
2016-01-01,Multnomah,0.027588,0.1,0.070833,3.4625
2016-01-01,Adams,0.034529,0.0,0.0,0.0
2016-01-01,Cambria,0.033,0.0,0.083333,2.208333
2016-01-01,Erie,0.028176,0.1,0.0,3.333333
2016-01-01,York,0.025176,0.052632,1.375,5.8333330000000005
2016-01-01,Providence,0.028235,0.2,0.195238,4.971429
2016-01-01,Minnehaha,0.0344709999999999,0.136842,0.2125,5.0875
2016-01-01,Blount,0.027176,0.2,0.0625,2.183333
2016-01-01,Dallas,0.021471,0.210526,-0.070833,7.508333
2016-01-01,El Paso,0.020294,0.163158,0.468421,7.1
2016-01-01,Harris,0.021471,0.2,-0.0375,3.35
2016-01-01,Harris,0.021118,0.2,1.254167,4.55
2016-01-01,McLennan,0.025706,0.1,0.65,2.870833
2016-01-01,Salt Lake,0.013765,0.457895,0.991667,35.791667
2016-01-01,Henrico,0.016059,0.2,0.275,5.6625
2016-01-01,King,0.011471,0.355556,0.447826,23.395833
2016-01-01,Laramie,0.041941,0.1,-0.2,1.6695650000000002
2017-01-01,Fairbanks North Star ,0.0,0.8842110000000001,14.5,28.045833
2017-01-01,Maricopa,0.034176,0.221053,0.916667,5.2083330000000005
2017-01-01,Maricopa,0.029882,0.2,0.9,4.775
2017-01-01,Pima,0.032118,0.2,0.0,3.641667
2017-01-01,Pulaski,0.013353,0.2,0.695833,4.445833
2017-01-01,Alameda,0.025412,0.55,0.459091,5.569565
2017-01-01,Contra Costa,0.034,0.027778,0.613636,2.678261
2017-01-01,Contra Costa,0.029059,0.505556,1.163636,3.530435
2017-01-01,Contra Costa,0.033,0.333333,1.277273,4.265217
2017-01-01,Fresno,0.017882,0.238889,0.130435,9.630435
2017-01-01,Humboldt,0.029353,0.233333,0.54,2.236842
2017-01-01,Humboldt,0.038176,0.6,0.0,0.091667
2017-01-01,Imperial,0.030941,0.127778,0.108696,3.169565
2017-01-01,Los Angeles,0.019824,0.405263,0.320833,16.541667
2017-01-01,Los Angeles,0.019824,0.331579,0.320833,16.541667
2017-01-01,Los Angeles,0.024353,0.505556,0.573913,15.282609
2017-01-01,Los Angeles,0.024412,0.494737,0.745833,15.483332999999998
2017-01-01,Orange,0.030765,0.268421,0.083333,11.504167
2017-01-01,Riverside,0.025235,0.242105,-0.0125,10.1125
2017-01-01,Riverside,0.025235,0.326316,-0.0125,10.1125
2017-01-01,Sacramento,0.024765,0.2,2.866667,2.318182
2017-01-01,San Bernardino,0.025765,0.2,0.35,9.066667
2017-01-01,San Diego,0.029769,0.242857,0.02381,6.714286
2017-01-01,Santa Barbara,0.035538,0.338889,0.0,3.782609
2017-01-01,Santa Barbara,0.039923,0.3,0.173913,0.0
2017-01-01,Santa Clara,0.023765,0.270588,0.1428569999999999,13.618182
2017-01-01,Solano,0.030765,0.288889,0.586364,5.943478
2017-01-01,Adams,0.010647,0.6789470000000001,1.973913,26.391304
2017-01-01,Denver,0.008176,0.668421,2.291304,33.486957000000004
2017-01-01,Hartford,0.015118,0.238889,0.413636,12.021739
2017-01-01,New Haven,0.012882,0.294444,0.608696,17.178261
2017-01-01,New Castle,0.016824,0.305263,0.870833,12.820833
2017-01-01,District of Columbia,0.017176,0.3,1.113043,18.845833
2017-01-01,Orange,0.027941,0.710526,0.041667,4.3625
2017-01-01,DeKalb,0.008882,0.242105,0.0,6.125
2017-01-01,Honolulu,0.039118,0.384211,0.291667,1.5625
2017-01-01,Honolulu,0.039118,0.384211,1.125,1.5625
2017-01-01,Honolulu,0.039118,0.1,0.291667,1.5625
2017-01-01,Honolulu,0.039118,0.1,1.125,1.5625
2017-01-01,Marion,0.013941,0.478947,0.1125,16.1875
2017-01-01,Polk,0.020588,0.2,0.0,7.05
2017-01-01,Polk,0.020941,0.2,0.0,7.05
2017-01-01,Scott,0.018882,0.2,0.221739,10.486364
2017-01-01,Scott,0.018882,0.2,0.221739,10.486364
2017-01-01,Wyandotte,0.010235,0.263158,1.291667,18.733333
2017-01-01,Jefferson,0.015882,0.278947,0.183333,8.821738999999997
2017-01-01,Aroostook,0.023706,0.2,0.217391,3.191304
2017-01-01,Cumberland,0.020118,0.3,1.304167,6.033333
2017-01-01,Baltimore,0.016118,0.236842,0.582609,15.595833
2017-01-01,Garrett,0.032118,0.116667,0.4125,1.6916669999999998
2017-01-01,Prince George's,0.020588,0.205263,0.295833,8.270833
2017-01-01,Anoka,0.029,0.2,0.0,4.820833
2017-01-01,Hinds,0.014529,0.2,0.6,3.86087
2017-01-01,St. Louis City,0.0131759999999999,0.257895,1.186364,14.941667
2017-01-01,St. Louis City,0.012353,0.257895,1.186364,14.941667
2017-01-01,Washoe,0.037824,0.515789,0.870833,16.058332999999998
2017-01-01,Rockingham,0.029,0.152632,0.491667,2.7125
2017-01-01,Camden,0.012765,0.236842,0.043478,17.428570999999998
2017-01-01,Essex,0.013529,0.355556,0.3375,18.333333
2017-01-01,Bernalillo,0.025,0.153846,0.261905,7.831579
2017-01-01,Bronx,0.013941,0.342105,1.416667,19.420833
2017-01-01,Queens,0.015118,0.236842,0.583333,19.3875
2017-01-01,Mecklenburg,0.018,0.247368,0.0375,4.1
2017-01-01,Wake,0.020588,0.233333,0.26087,4.995652
2017-01-01,Burleigh,0.030412,0.2,0.304167,3.654167
2017-01-01,Cuyahoga,0.012647,0.266667,0.347826,15.73913
2017-01-01,Cuyahoga,0.012647,0.266667,0.657143,15.73913
2017-01-01,Hamilton,0.018588,0.221053,1.316667,12.125
2017-01-01,Tulsa,0.015294,0.252632,0.0541669999999999,5.608333
2017-01-01,Adams,0.030706,0.342105,1.375,1.125
2017-01-01,Cambria,0.011353,0.0157889999999999,0.25,7.041667
2017-01-01,York,0.014941,0.272222,1.0,11.391304
2017-01-01,Providence,0.020588,0.221053,0.325,8.708333
2017-01-01,Minnehaha,0.021529,0.242105,0.741667,6.9125
2017-01-01,Blount,0.032235,0.2,0.025,0.116667
2017-01-01,Dallas,0.014941,0.310526,0.0375,12.272727
2017-01-01,Harris,0.019882,0.247368,-0.320833,9.918182
2017-01-01,Harris,0.017118,0.1,0.0,4.763636
2017-01-01,McLennan,0.026059,0.173684,0.179167,3.563636
2017-01-01,Salt Lake,0.024706,0.4,0.629167,31.125
2017-01-01,Rutland,0.019176,0.144444,-0.222727,7.582609
2017-01-01,King,0.015353,0.2,0.0625,6.626086999999999
2017-01-01,Laramie,0.028824,0.116667,0.127273,8.540909
2018-01-01,Fairbanks North Star ,0.005,0.557895,13.329167000000002,26.675
2018-01-01,Maricopa,0.014588,1.110526,3.625,28.875
2018-01-01,Pima,0.021588,0.331579,0.766667,14.8375
2018-01-01,Pulaski,0.024647,0.3,0.191667,6.654167
2018-01-01,Alameda,0.006118,0.988889,0.836364,22.291304
2018-01-01,Contra Costa,0.010294,0.294444,0.8272729999999999,13.673913
2018-01-01,Contra Costa,0.0131759999999999,0.511111,1.572727,10.665217
2018-01-01,Contra Costa,0.012176,0.405556,0.165217,12.717391
2018-01-01,Fresno,0.012471,1.0,0.456522,27.113043
2018-01-01,Humboldt,0.011647,0.39375,0.0,4.190476
2018-01-01,Imperial,0.006176,1.183333,1.279167,54.682609
2018-01-01,Los Angeles,0.019294,0.994737,0.304167,27.891667
2018-01-01,Los Angeles,0.019294,0.9,0.304167,27.891667
2018-01-01,Los Angeles,0.013294,1.2,0.717391,26.930435
2018-01-01,Riverside,0.023941,1.021053,0.6125,24.829167
2018-01-01,Riverside,0.023941,0.984211,0.6125,24.829167
2018-01-01,Sacramento,0.008235,0.752632,0.495833,10.041667
2018-01-01,San Bernardino,0.019059,0.621053,0.482609,20.104348
2018-01-01,San Bernardino,0.021765,0.626316,0.366667,27.204167
2018-01-01,San Diego,0.024143,0.626667,0.195238,17.047619
2018-01-01,Santa Barbara,0.040059,0.273333,0.047619,0.0
2018-01-01,Santa Barbara,0.012824,0.393333,0.047619,5.47619
2018-01-01,Santa Barbara,0.036588,0.2,0.047619,0.190476
2018-01-01,Santa Clara,0.010529,0.747059,0.433333,20.995455
2018-01-01,Solano,0.0136,0.62,0.6,14.7625
2018-01-01,Denver,0.003353,0.4,1.2,23.265217
2018-01-01,Denver,0.003882,0.342105,0.995652,22.56087
2018-01-01,New Haven,0.024647,0.216667,0.430435,8.968182
2018-01-01,New Castle,0.027118,0.215789,1.041667,9.8125
2018-01-01,District of Columbia,0.031176,0.2,2.479167,9.0625
2018-01-01,Orange,0.028294,0.6,0.070833,3.4708330000000003
2018-01-01,DeKalb,0.022647,0.2,0.425,5.6
2018-01-01,Honolulu,0.036353,0.994737,1.554167,2.825
2018-01-01,Honolulu,0.036353,0.994737,0.304167,2.825
2018-01-01,Honolulu,0.036353,0.2,1.554167,2.825
2018-01-01,Honolulu,0.036353,0.2,0.304167,2.825
