Date,County,O3_Mean,CO_Mean,SO2_Mean,NO2_Mean
2018-01-01,Saint Clair,0.020706,0.2,-0.35,5.8958330000000005
2018-01-01,Marion,0.024118,0.3,0.408333,10.3
2018-01-01,Polk,0.020765,0.215789,0.243478,10.540909
2018-01-01,Polk,0.020588,0.215789,0.243478,10.540909
2018-01-01,Scott,0.024471,0.2,0.486957,6.263636
2018-01-01,Scott,0.024647,0.2,0.486957,6.263636
2018-01-01,Jefferson,0.029824,0.163158,0.230435,5.921739
2018-01-01,East Baton Rouge,0.026118,0.0,1.108333,9.195833
2018-01-01,Cumberland,0.019824,0.168421,4.045833,23.0875
2018-01-01,Baltimore,0.029118,0.184211,0.247826,12.0375
2018-01-01,Garrett,0.033941,0.2,0.7,3.2625
2018-01-01,Prince George's,0.031176,0.183333,0.733333,6.758333
2018-01-01,Suffolk,0.024118,0.184211,0.704167,13.0
2018-01-01,Anoka,0.022824,0.2,0.23913,8.558333
2018-01-01,Hinds,0.030941,0.2,0.752174,2.734783
2018-01-01,St. Louis City,0.027471,0.2,0.4875,6.795833
2018-01-01,St. Louis City,0.026824,0.2,0.4875,6.795833
2018-01-01,Washoe,0.010765,0.4,0.754167,25.191667
2018-01-01,Rockingham,0.034588,0.2,0.575,1.5
2018-01-01,Camden,0.025412,0.2,1.313043,9.458333
2018-01-01,Essex,0.023118,0.183333,0.295652,11.083333
2018-01-01,Bernalillo,0.013529,0.247368,0.3875,13.608332999999998
2018-01-01,Bronx,0.024471,0.2894739999999999,1.445833,12.695833
2018-01-01,Queens,0.024941,0.2,1.925,12.720833
2018-01-01,Mecklenburg,0.032706,0.2,0.152174,2.986364
2018-01-01,Wake,0.033529,0.177778,1.113043,2.665217
2018-01-01,Burleigh,0.023588,0.2,2.729167,15.883333
2018-01-01,Cuyahoga,0.025,0.25,0.0,13.478260999999998
2018-01-01,Cuyahoga,0.025,0.25,0.230435,13.478260999999998
2018-01-01,Tulsa,0.026824,0.2,0.079167,4.816667
2018-01-01,Adams,0.035882,0.144444,0.043478,1.086957
2018-01-01,York,0.026471,0.0,0.565217,10.521739
2018-01-01,Providence,0.032824,0.2,0.704348,5.978261
2018-01-01,Minnehaha,0.019,0.242105,1.066667,15.029167
2018-01-01,Dallas,0.027,0.157895,0.0875,5.554167
2018-01-01,Harris,0.033,0.157895,0.0875,2.429167
2018-01-01,Harris,0.030765,0.2,0.690909,3.172727
2018-01-01,Salt Lake,0.010882,0.363158,0.708333,30.583333000000003
2018-01-01,Rutland,0.016588,0.35,1.040909,20.195652
2018-01-01,King,0.011765,0.273684,0.095455,11.6625
2018-01-01,Laramie,0.022471,0.2,0.1409089999999999,15.091304
2019-01-01,Fairbanks North Star ,0.004941,0.494737,5.741667,20.8125
2019-01-01,Maricopa,0.020059,0.184211,0.0,12.083333
2019-01-01,Maricopa,0.027294,0.268421,0.329167,8.491667
2019-01-01,Pima,0.033294,0.2,0.041667,4.291667
2019-01-01,Pulaski,0.014,0.4,1.058333,5.108333
2019-01-01,Alameda,0.013,0.338889,0.613636,13.686957
2019-01-01,Contra Costa,0.016471,0.155556,0.530435,5.947826
2019-01-01,Contra Costa,0.020765,0.3222219999999999,0.368182,2.93913
2019-01-01,Contra Costa,0.017647,0.3,0.417391,9.843478
2019-01-01,Fresno,0.008412,0.621053,0.058333,19.291304
2019-01-01,Humboldt,0.012235,0.373684,0.6,6.466667
2019-01-01,Imperial,0.023588,0.144444,0.06087,5.691304
2019-01-01,Los Angeles,0.0131759999999999,0.531579,0.454167,22.766667
2019-01-01,Los Angeles,0.0131759999999999,0.531579,0.454167,22.766667
2019-01-01,Los Angeles,0.015471,0.284211,0.070833,11.833333
2019-01-01,Los Angeles,0.025235,0.110526,0.683333,15.358332999999998
2019-01-01,Riverside,0.035,0.1,0.391667,2.204167
2019-01-01,Riverside,0.035,0.1,0.391667,2.204167
2019-01-01,Sacramento,0.021824,0.131579,0.045833,2.5
2019-01-01,San Bernardino,0.024412,0.336842,0.56087,7.021739
2019-01-01,San Bernardino,0.038176,0.1,0.304167,1.233333
2019-01-01,San Diego,0.029929,0.278571,0.1142859999999999,8.380952
2019-01-01,Santa Barbara,0.039706,0.3,0.0,0.0
2019-01-01,Santa Barbara,0.016,0.188889,0.388889,9.26087
2019-01-01,Santa Clara,0.012529,0.317647,0.214286,14.659091
2019-01-01,Solano,0.012294,0.438889,1.054545,13.591304
2019-01-01,Adams,0.011294,0.210526,0.508333,13.830435
2019-01-01,Denver,0.011,0.263158,1.66087,21.96087
2019-01-01,New Haven,0.020353,0.2,0.0,5.917391
2019-01-01,District of Columbia,0.022176,0.2,1.125,6.7375
2019-01-01,Orange,0.021353,0.194737,0.245833,4.879167
2019-01-01,DeKalb,0.010588,0.226316,0.079167,8.129167
2019-01-01,Honolulu,0.038,0.0,0.3625,2.141667
2019-01-01,Honolulu,0.038,0.0,0.182609,2.141667
2019-01-01,Honolulu,0.038,0.1,0.3625,2.141667
2019-01-01,Honolulu,0.038,0.1,0.182609,2.141667
2019-01-01,Marion,0.016294,0.2,0.3375,4.370833
2019-01-01,Wyandotte,0.020118,0.1,0.004167,3.3
2019-01-01,Jefferson,0.019588,0.1,0.46087,4.495652
2019-01-01,East Baton Rouge,0.013588,0.2,0.347826,8.35
2019-01-01,Aroostook,0.031824,0.2,0.138889,1.955556
2019-01-01,Cumberland,0.028059,0.168421,0.120833,3.0083330000000004
2019-01-01,Prince George's,0.020647,0.1,0.0,3.9375
2019-01-01,Suffolk,0.020412,0.2,0.309524,6.285714
2019-01-01,Hinds,0.021059,0.0,0.020833,2.529167
2019-01-01,St. Louis City,0.014059,0.2,0.009091,4.1625
2019-01-01,St. Louis City,0.014059,0.2,0.009091,4.1625
2019-01-01,Clark,0.031118,0.157895,-0.0375,6.945833
2019-01-01,Washoe,0.017294,0.378947,0.254167,22.226087
2019-01-01,Rockingham,0.026176,0.2,0.809091,2.275
2019-01-01,Camden,0.025706,0.338889,0.091304,7.3625
2019-01-01,Essex,0.024471,0.25,0.0,10.833333
2019-01-01,Bernalillo,0.023765,0.163158,0.670833,4.720833
2019-01-01,Bronx,0.022059,0.273684,0.533333,10.0375
2019-01-01,Queens,0.022235,0.226316,0.0875,10.491667
2019-01-01,Wake,0.027176,0.1333329999999999,0.056522,2.330435
2019-01-01,Burleigh,0.027941,0.2,0.933333,7.95
2019-01-01,Cuyahoga,0.020941,0.2,0.0,4.9565220000000005
2019-01-01,Cuyahoga,0.020941,0.2,0.013043,4.9565220000000005
2019-01-01,Hamilton,0.017176,0.163158,-0.383333,6.791667
2019-01-01,Hamilton,0.017176,0.163158,-0.383333,7.170833
2019-01-01,Tulsa,0.020824,0.1,0.5875,2.770833
2019-01-01,Adams,0.029353,0.183333,0.173913,0.173913
2019-01-01,Cambria,0.022882,0.0,0.058824,3.736842
2019-01-01,Providence,0.028,0.2,0.108333,2.9
2019-01-01,Minnehaha,0.032471,0.147368,0.370833,4.9125
2019-01-01,Blount,0.027059,0.166667,0.022727,0.695455
2019-01-01,Dallas,0.015529,0.1,0.058333,3.5875
2019-01-01,Harris,0.023706,0.536842,0.316667,6.445833
2019-01-01,Salt Lake,0.020765,0.131579,0.095652,6.245833
2019-01-01,Uintah,0.029353,1.289474,-0.079167,1.3
2019-01-01,Rutland,0.027353,0.2,0.336364,3.669565
2019-01-01,King,0.003706,0.3222219999999999,0.890476,16.708333
2019-01-01,Laramie,0.024353,0.2,0.4375,13.566667
2020-01-01,Jefferson,0.030824,0.3,2.5095240000000003,15.752381
2020-01-01,Maricopa,0.014471,0.657895,1.125,18.083333
2020-01-01,Maricopa,0.012706,0.668421,1.204167,16.720833
2020-01-01,Pima,0.018941,0.284211,0.175,11.104167
2020-01-01,Pulaski,0.025647,0.5421050000000001,0.8625,12.6375
2020-01-01,Alameda,0.011824,0.5388890000000001,0.031818,15.921739
2020-01-01,Contra Costa,0.014706,0.416667,0.456522,9.621739
2020-01-01,Contra Costa,0.008941,0.427778,1.195455,8.517391
2020-01-01,Contra Costa,0.018471,0.5611109999999999,1.369565,11.03913
2020-01-01,Fresno,0.009235,0.573684,0.145833,14.330435
2020-01-01,Humboldt,0.025176,0.505263,1.145833,2.4
2020-01-01,Imperial,0.021235,0.35,0.104348,12.2
2020-01-01,Los Angeles,0.016471,0.505263,0.754167,21.458333
2020-01-01,Los Angeles,0.016471,0.505263,0.754167,21.183333
2020-01-01,Los Angeles,0.016471,0.410526,0.754167,21.458333
2020-01-01,Los Angeles,0.016471,0.410526,0.754167,21.183333
2020-01-01,Los Angeles,0.022471,0.378947,0.529167,15.766667000000002
2020-01-01,Riverside,0.019882,0.421053,0.345833,18.325
2020-01-01,Riverside,0.019882,0.421053,0.345833,17.875
2020-01-01,Riverside,0.019882,0.447368,0.345833,18.325
2020-01-01,Riverside,0.019882,0.447368,0.345833,17.875
2020-01-01,Sacramento,0.012118,0.357895,0.2,7.916666999999999
2020-01-01,San Bernardino,0.033,0.447368,1.604348,11.391304
2020-01-01,San Bernardino,0.020176,0.278947,0.4375,18.429167
2020-01-01,San Diego,0.025714,0.328571,0.119048,11.0
2020-01-01,Santa Barbara,0.035118,0.1611109999999999,0.0,0.0
2020-01-01,Santa Clara,0.025353,0.376471,0.0666669999999999,9.15
2020-01-01,Solano,0.017353,0.5388890000000001,0.968182,8.63913
2020-01-01,Adams,0.038824,0.263158,2.175,22.017391
2020-01-01,Denver,0.032118,0.342105,1.229167,22.104348
2020-01-01,Denver,0.037353,0.321053,0.343478,22.321739
2020-01-01,New Haven,0.020882,0.2,0.204348,6.8521740000000015
2020-01-01,New Castle,0.013412,0.173684,0.191667,9.658333
2020-01-01,District of Columbia,0.021294,0.205263,1.7333330000000002,9.270833
2020-01-01,Orange,0.030353,0.447368,1.125,3.791667
2020-01-01,DeKalb,0.019412,0.211765,-0.083333,8.858333
2020-01-01,Ada,0.024471,0.1,0.216667,4.916667
2020-01-01,Marion,0.031412,0.2,0.475,5.579167
2020-01-01,Wyandotte,0.031353,0.173684,1.4625,12.454167
2020-01-01,Jefferson,0.030529,0.157895,0.8347829999999999,8.065217
2020-01-01,East Baton Rouge,0.029471,0.331579,0.583333,12.940909
2020-01-01,Aroostook,0.027118,0.1,0.029167,0.945833
2020-01-01,Baltimore,0.017294,0.205263,1.06087,9.65
2020-01-01,Garrett,0.036353,0.1,0.16087,0.941667
2020-01-01,Prince George's,0.022118,0.152632,0.120833,4.891667
2020-01-01,Suffolk,0.023412,0.2,0.4809520000000001,5.666667
2020-01-01,Anoka,0.0168819999999999,0.25,0.6,15.1875
2020-01-01,Hinds,0.028059,0.426316,0.85,12.004167
2020-01-01,St. Louis City,0.030471,0.15,0.675,8.945833
2020-01-01,St. Louis City,0.030353,0.15,0.675,8.945833
2020-01-01,Clark,0.011824,1.408333,1.6,24.533333
2020-01-01,Washoe,0.03,0.4,0.3875,15.604167000000002
2020-01-01,Rockingham,0.029647,0.1,1.429167,1.320833
2020-01-01,Camden,0.018941,0.2,0.236364,8.929167
2020-01-01,Essex,0.017529,0.211111,0.075,9.141667
2020-01-01,Bernalillo,0.034588,0.147368,0.620833,7.054167
2020-01-01,Queens,0.020882,0.2,0.020833,7.883333
2020-01-01,Mecklenburg,0.022471,0.284211,0.191304,11.154545
2020-01-01,Burleigh,0.022176,0.178947,0.570833,6.904167
2020-01-01,Cuyahoga,0.027235,0.1611109999999999,0.333333,2.826087
2020-01-01,Cuyahoga,0.027235,0.1611109999999999,0.416667,2.826087
2020-01-01,Hamilton,0.029588,0.131579,0.904167,6.579167
2020-01-01,Oklahoma,0.0344709999999999,0.3,0.0,4.666667
2020-01-01,Multnomah,0.028882,0.05,0.179167,2.55
2020-01-01,Cambria,0.015471,0.022222,0.0,6.043478
2020-01-01,Philadelphia,0.014765,0.152941,0.365,10.554167
2020-01-01,Providence,0.028765,0.2,0.1125,3.7375
2020-01-01,Minnehaha,0.032294,0.194737,0.366667,5.508333
2020-01-01,Blount,0.041882,0.1,-0.022727,0.545833
2020-01-01,Harris,0.024706,0.363158,0.916667,14.929167
2020-01-01,Harris,0.029941,0.2894739999999999,0.479167,10.258333
2020-01-01,Salt Lake,0.032176,0.0,0.454167,11.0625
2020-01-01,Salt Lake,0.023118,0.121053,0.225,20.291667
2020-01-01,Salt Lake,0.023118,0.121053,0.225,18.46087
2020-01-01,Salt Lake,0.022765,0.036842,-0.125,14.308696
2020-01-01,Salt Lake,0.023941,0.031579,0.0,15.9
2020-01-01,Rutland,0.031294,0.1,1.317391,2.113043
2020-01-01,King,0.035647,0.1,0.329167,2.0375
2020-01-01,Laramie,0.034529,0.1,0.2625,0.729167
2021-01-01,Jefferson,0.025353,0.126316,0.358333,4.6125
2021-01-01,Maricopa,0.017176,0.947368,2.408333,23.629167
2021-01-01,Pima,0.023235,0.326316,0.379167,12.583333
2021-01-01,Pulaski,0.013765,0.321053,0.191667,6.629167
2021-01-01,Alameda,0.014353,0.794444,0.513636,16.313043
2021-01-01,Contra Costa,0.009118,0.372222,0.717391,10.382609
2021-01-01,Contra Costa,0.009471,0.366667,1.990909,7.917391
2021-01-01,Contra Costa,0.022765,0.605556,1.221739,9.06087
2021-01-01,Fresno,0.01,0.415789,0.058333,12.182609
2021-01-01,Humboldt,0.019059,0.231579,0.2625,2.333333
2021-01-01,Imperial,0.019,0.288889,0.395652,9.36087
2021-01-01,Los Angeles,0.013765,0.568421,0.308333,23.0125
2021-01-01,Los Angeles,0.013765,0.568421,0.308333,21.804167
2021-01-01,Los Angeles,0.017294,0.389474,0.675,16.979167
2021-01-01,Riverside,0.021176,0.147368,0.3625,7.679167
2021-01-01,Riverside,0.021176,0.147368,0.3625,7.579167
2021-01-01,Riverside,0.021176,0.126316,0.3625,7.679167
2021-01-01,Riverside,0.021176,0.126316,0.3625,7.579167
2021-01-01,San Bernardino,0.018235,0.5,0.3,11.16087
2021-01-01,San Bernardino,0.021941,0.147368,0.4,8.008333
2021-01-01,San Diego,0.020786,0.5,0.147619,14.142857
2021-01-01,San Diego,0.020786,0.5,0.147619,14.380952
2021-01-01,Santa Barbara,0.037059,0.261111,0.0,0.434783
2021-01-01,Santa Barbara,0.007059,0.227778,0.043478,6.73913
2021-01-01,Santa Clara,0.015706,0.429412,0.152381,12.081818
2021-01-01,Adams,0.014412,0.505263,0.541667,26.582609
2021-01-01,Denver,0.012118,0.636842,1.286957,29.678261
2021-01-01,New Haven,0.022118,0.25,0.2,12.526087
2021-01-01,New Castle,0.014353,0.231579,0.383333,13.325
2021-01-01,District of Columbia,0.014588,0.257895,0.8,10.245833
2021-01-01,District of Columbia,0.014588,0.257895,0.8,10.2
2021-01-01,DeKalb,0.018824,0.163158,-0.108333,1.55
2021-01-01,Honolulu,0.030588,0.1,0.379167,1.795833
2021-01-01,Honolulu,0.030588,0.1,0.254167,1.795833
2021-01-01,Honolulu,0.030588,0.1,0.379167,1.795833
2021-01-01,Honolulu,0.030588,0.1,0.254167,1.795833
2021-01-01,Ada,0.027706,0.147368,0.154167,7.1125
2021-01-01,Marion,0.012059,0.278947,0.154167,6.991667
2021-01-01,Wyandotte,0.025765,0.121053,0.4875,4.929167
2021-01-01,Jefferson,0.018824,0.094737,1.17619,4.286957
2021-01-01,East Baton Rouge,0.026,0.122222,0.595652,5.2375
2021-01-01,Aroostook,0.023412,0.168421,0.170833,3.7375
2021-01-01,Cumberland,0.018647,0.310526,0.3125,16.4625
2021-01-01,Baltimore,0.017412,0.221053,0.03913,9.691667
2021-01-01,Garrett,0.025706,0.1,0.134783,1.8875
2021-01-01,Prince George's,0.017765,0.163158,0.016667,7.3375
2021-01-01,Suffolk,0.021412,0.278947,0.138095,13.75
2021-01-01,St. Louis City,0.017,0.2,0.658333,7.5125
2021-01-01,St. Louis City,0.017,0.2,0.658333,7.5125
2021-01-01,Clark,0.014235,0.210526,0.1,14.2625
2021-01-01,Washoe,0.012765,0.405263,0.2625,20.379167
2021-01-01,Rockingham,0.025353,0.210526,0.3125,3.469565
2021-01-01,Camden,0.015647,0.3,0.427273,15.829167
2021-01-01,Essex,0.009647,0.483333,0.145833,23.683333
2021-01-01,Bernalillo,0.016765,0.247368,0.508333,11.941667
2021-01-01,Bronx,0.020882,0.236842,0.775,14.445833
2021-01-01,Queens,0.020588,0.242105,0.358333,14.066667
2021-01-01,Mecklenburg,0.013941,0.221053,0.056522,4.109091
2021-01-01,Wake,0.013,0.2,0.004348,2.473913
2021-01-01,Burleigh,0.015765,0.2,0.245833,8.295833
2021-01-01,Cuyahoga,0.016059,0.216667,0.0,10.782609
2021-01-01,Cuyahoga,0.016059,0.216667,0.030435,10.782609
2021-01-01,Hamilton,0.015353,0.368421,0.033333,5.570833
2021-01-01,Oklahoma,0.026412,0.205263,0.0,3.875
2021-01-01,Tulsa,0.026824,0.2,0.104167,2.554167
2021-01-01,Multnomah,0.031059,0.231579,0.204167,5.025
2021-01-01,Cambria,0.022294,0.211111,0.0,4.956522
2021-01-01,Philadelphia,0.013824,0.3,0.078261,15.441667
2021-01-01,Providence,0.023529,0.3,0.219048,13.766667
2021-01-01,Providence,0.023529,0.3,0.219048,13.638095
2021-01-01,Minnehaha,0.016941,0.310526,0.716667,21.3125
2021-01-01,Blount,0.029882,0.1,0.0,0.616667
2021-01-01,Dallas,0.026,0.1,0.2125,3.758333
2021-01-01,Harris,0.024882,0.147368,-0.075,4.754167
2021-01-01,Harris,0.025647,0.168421,0.208333,3.075
2021-01-01,Salt Lake,0.024176,0.3,-0.816667,11.875
2021-01-01,Salt Lake,0.019412,0.205556,-0.113043,20.782609
2021-01-01,Salt Lake,0.019412,0.205556,-0.113043,18.078261
2021-01-01,Salt Lake,0.023059,0.242105,0.1625,17.970833
2021-01-01,Rutland,0.029471,0.116667,0.226087,4.73913
2021-01-01,Henrico,0.016882,0.2,0.109091,3.486957
2021-01-01,Henrico,0.016882,0.2,0.109091,3.630435
2021-01-01,King,0.028706,0.189474,0.022727,5.4125
2021-01-01,Laramie,0.031765,0.1,0.042857,3.941667
2022-01-01,Jefferson,0.024765,0.1,-0.191667,1.308333
2022-01-01,Maricopa,0.027,0.273684,0.0,6.375
2022-01-01,Maricopa,0.029529,0.136842,0.0,5.708333
2022-01-01,Pima,0.025941,0.131579,0.033333,3.908333
2022-01-01,Pulaski,0.018176,0.3,0.216667,2.858333
2022-01-01,Alameda,0.009235,0.561111,-0.127273,17.947826
2022-01-01,Contra Costa,0.013824,0.333333,0.569565,8.913043
2022-01-01,Contra Costa,0.022647,0.222222,0.318182,3.13913
2022-01-01,Contra Costa,0.020353,0.329412,0.75,8.518182
2022-01-01,Humboldt,0.010313,0.361111,0.365,4.009524
2022-01-01,Imperial,0.025059,0.211111,-0.017391,4.7
2022-01-01,Los Angeles,0.019471,0.352632,0.05,14.9125
2022-01-01,Los Angeles,0.019471,0.352632,0.05,13.233333
2022-01-01,Los Angeles,0.019471,0.336842,0.05,14.9125
2022-01-01,Los Angeles,0.019471,0.336842,0.05,13.233333
2022-01-01,Riverside,0.030118,0.210526,0.433333,6.420833
2022-01-01,Riverside,0.030118,0.210526,0.433333,7.408333
2022-01-01,Riverside,0.030118,0.257895,0.433333,6.420833
2022-01-01,Riverside,0.030118,0.257895,0.433333,7.408333
2022-01-01,San Bernardino,0.026,0.284211,0.204167,8.5125
2022-01-01,San Diego,0.031077,0.214286,0.0,5.809524
2022-01-01,Santa Barbara,0.038176,0.094444,0.0,0.086957
2022-01-01,Santa Barbara,0.009118,0.327778,0.652174,4.0
2022-01-01,Santa Clara,0.012647,0.494118,0.242857,16.513636
2022-01-01,Solano,0.016235,0.694444,1.927273,13.047826
2022-01-01,Denver,0.015471,0.284211,0.058333,17.652174
2022-01-01,Denver,0.012882,0.273684,0.182609,21.078261
2022-01-01,New Castle,0.001882,0.252632,0.004167,9.1375
2022-01-01,District of Columbia,0.007176,0.447368,0.058333,8.970833
2022-01-01,District of Columbia,0.007176,0.447368,0.058333,10.05
2022-01-01,DeKalb,0.020294,0.3,-0.2625,0.829167
2022-01-01,Ada,0.026882,0.289474,0.129167,20.4875
2022-01-01,Wyandotte,0.028235,0.1,-0.1625,3.425
2022-01-01,Jefferson,0.019882,0.078947,1.291304,6.33913
2022-01-01,Baltimore,0.003706,0.247368,0.15,6.958333
2022-01-01,Prince George's,0.006882,0.2,0.033333,4.341667
2022-01-01,Suffolk,0.005176,0.352632,0.454167,16.958333
2022-01-01,Kent,0.029824,0.3,0.2,4.229167
2022-01-01,Anoka,0.023118,0.205882,0.665217,5.645833
2022-01-01,St. Louis City,0.019176,0.2,0.120833,5.066667
2022-01-01,St. Louis City,0.019,0.2,0.120833,5.066667
2022-01-01,Clark,0.028412,0.105263,-0.366667,3.765217
2022-01-01,Washoe,0.020353,0.227778,-0.045455,16.283333
2022-01-01,Camden,0.007294,0.244444,0.0,10.079167
2022-01-01,Essex,0.002882,0.361111,0.070833,17.658333
2022-01-01,Bernalillo,0.036765,0.078947,0.708333,1.470833
2022-01-01,Queens,0.004,0.284211,0.041667,16.833333
2022-01-01,Mecklenburg,0.02,0.1,0.0,1.020833
2022-01-01,Burleigh,0.021,0.205263,1.720833,10.054167
2022-01-01,Cuyahoga,0.016706,0.233333,0.0,4.347826
2022-01-01,Cuyahoga,0.016706,0.233333,-0.191304,4.347826
2022-01-01,Hamilton,0.019706,0.005263,0.120833,7.804167
2022-01-01,Tulsa,0.023824,0.2,0.145833,3.0875
2022-01-01,Multnomah,0.021118,0.226316,0.445833,9.595833
2022-01-01,Philadelphia,0.002765,0.273684,0.4,8.916667
2022-01-01,Providence,0.016294,0.236842,0.1,8.175
2022-01-01,Providence,0.016294,0.236842,0.1,7.054167
2022-01-01,Blount,0.027529,0.1,0.017391,0.682609
2022-01-01,Dallas,0.016353,0.110526,0.656522,4.3625
2022-01-01,El Paso,0.037824,0.1,-0.017391,0.575
2022-01-01,Harris,0.022588,0.131579,0.018182,1.5125
2022-01-01,Salt Lake,0.018471,0.257895,0.55,15.834783
2022-01-01,Salt Lake,0.022412,0.183333,1.473913,15.322727
2022-01-01,Salt Lake,0.022412,0.183333,1.473913,14.686957
2022-01-01,Salt Lake,0.020353,0.089474,0.895652,10.866667
2022-01-01,Salt Lake,0.020882,0.268421,0.354167,11.275
2022-01-01,Rutland,0.002412,0.433333,0.830435,8.765217
2022-01-01,King,0.022706,0.2,0.075,10.316667
2022-01-01,Laramie,0.036882,0.2,-0.0125,1.7
2023-01-01,Jefferson,0.031588,0.126316,-0.0875,5.2375
2023-01-01,Maricopa,0.029588,0.273684,0.0,9.666667
2023-01-01,Maricopa,0.029647,0.173684,0.15,7.116667
2023-01-01,Pima,0.034882,0.147368,0.0375,3.895833
2023-01-01,Alameda,0.022471,0.322222,-0.027273,5.978261
2023-01-01,Contra Costa,0.015765,0.211111,0.647826,7.6
2023-01-01,Contra Costa,0.025882,0.216667,0.856522,3.421739
2023-01-01,Fresno,0.014353,0.189474,0.008333,6.095833
2023-01-01,Imperial,0.038235,0.144444,0.0,2.304348
2023-01-01,Los Angeles,0.028412,0.2,-0.158333,4.55
2023-01-01,Los Angeles,0.028412,0.2,-0.158333,4.816667
2023-01-01,Los Angeles,0.028412,0.2,-0.158333,4.55
2023-01-01,Los Angeles,0.028412,0.2,-0.158333,4.816667
2023-01-01,Riverside,0.019824,0.136842,0.108333,5.454167
2023-01-01,Riverside,0.019824,0.136842,0.108333,6.091667
2023-01-01,Riverside,0.019824,0.131579,0.108333,5.454167
2023-01-01,Riverside,0.019824,0.131579,0.108333,6.091667
2023-01-01,San Bernardino,0.019882,0.047368,0.066667,6.716667
2023-01-01,Santa Barbara,0.032176,0.4,0.0,0.0
2023-01-01,Santa Barbara,0.026176,-0.088889,0.043478,0.956522
2023-01-01,Santa Clara,0.018294,0.192857,0.061905,7.168182
2023-01-01,Solano,0.020529,0.4,0.081818,8.190909
2023-01-01,Adams,0.024706,0.552632,1.370833,28.078261
2023-01-01,Denver,0.018176,0.468421,0.5125,27.1
2023-01-01,District of Columbia,0.012706,0.257895,0.588889,15.2625
2023-01-01,District of Columbia,0.012706,0.257895,0.588889,11.883333
2023-01-01,Orange,0.021,0.342105,1.8125,4.091667
2023-01-01,DeKalb,0.012235,0.242105,-0.095833,7.252941
2023-01-01,Honolulu,0.023529,0.015789,0.0,5.8
2023-01-01,Ada,0.024118,0.110526,0.0,3.970833
2023-01-01,Wyandotte,0.016235,0.273684,0.941667,16.158333
2023-01-01,Jefferson,0.012529,0.405263,0.780952,9.973913
2023-01-01,Aroostook,0.023588,0.252632,0.0,2.1625
2023-01-01,Baltimore,0.013353,0.326316,0.616667,14.866667
2023-01-01,Prince George's,0.015353,0.163158,0.020833,7.3125
2023-01-01,Suffolk,0.023647,0.2,0.2375,4.047619
2023-01-01,Kent,0.014235,0.377778,0.126087,6.395833
2023-01-01,Anoka,0.026412,0.105263,0.427273,5.7
2023-01-01,Anoka,0.026412,0.105263,0.427273,4.014286
2023-01-01,Clark,0.033,0.1,0.45,1.8
2023-01-01,Washoe,0.019647,0.178947,0.491667,12.629167
2023-01-01,Rockingham,0.026647,0.136842,0.191304,2.886957
2023-01-01,Camden,0.012882,0.05,0.913043,18.386364
2023-01-01,Bernalillo,0.024882,0.278947,0.0,12.6
2023-01-01,Bronx,0.015588,0.284211,0.575,16.5125
2023-01-01,Queens,0.012882,0.310526,0.316667,19.725
2023-01-01,Mecklenburg,0.010706,0.236842,0.091304,4.381818
2023-01-01,Wake,0.013059,0.238889,0.23913,6.186957
2023-01-01,Cuyahoga,0.014529,0.1,0.121739,6.913043
2023-01-01,Tulsa,0.012294,0.473684,1.058333,10.75
2023-01-01,Multnomah,0.014941,0.526316,0.620833,13.195833
2023-01-01,Allegheny,0.015824,0.116667,0.259091,9.270833
2023-01-01,Philadelphia,0.014118,0.347368,1.521739,16.1625
2023-01-01,Providence,0.022471,0.194737,0.108333,4.9
2023-01-01,Providence,0.022471,0.194737,0.108333,4.175
2023-01-01,Dallas,0.020765,0.189474,0.683333,6.613043
2023-01-01,El Paso,0.014353,0.426316,0.233333,18.613636
2023-01-01,Harris,0.015941,0.342105,-0.291667,7.65
2023-01-01,Harris,0.014765,0.168421,0.0625,6.130435
2023-01-01,Salt Lake,0.027706,0.094737,1.170833,14.43913
2023-01-01,Salt Lake,0.027412,0.173684,0.316667,15.956522
2023-01-01,Salt Lake,0.027412,0.173684,0.316667,17.454167
2023-01-01,Salt Lake,0.028882,0.121053,0.320833,8.2125
2023-01-01,Salt Lake,0.030176,0.488889,1.058333,13.479167
2023-01-01,Rutland,0.020235,0.35,0.313043,4.586957
2023-01-01,King,0.007118,0.221053,0.272727,13.013636
2023-01-01,Laramie,0.032647,0.1,0.1375,2.204167
